page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  10   328 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  10   329 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  10   330 image    1670  1173  icc     3   8  jpeg   no       736  0   150   150 23.1K 0.4%
  10   331 smask    1670  1173  gray    1   8  jpeg   no       736  0   150   150 21.3K 1.1%
  10   332 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  10   333 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  10   334 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  10   335 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  10   336 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  10   337 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  10   338 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  10   339 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  10   340 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  10   341 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  10   342 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  10   343 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  10   344 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  10   345 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  10   346 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  10   347 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  10   348 image     268   301  icc     3   8  jpeg   no       745  0   150   150 9.88K 4.2%
  10   349 image     243   305  icc     3   8  jpeg   no       748  0   150   150 9378B 4.2%
  10   350 image     427   427  icc     3   8  jpeg   no       754  0   150   150 13.0K 2.4%
  10   351 smask     427   427  gray    1   8  jpeg   no       754  0   150   150 4959B 2.7%
  10   352 image     246   314  icc     3   8  jpeg   no       757  0   150   150 9493B 4.1%
  10   353 image     314   352  icc     3   8  jpeg   no       760  0   150   150 11.6K 3.6%
  10   354 image     386   386  icc     3   8  jpeg   no       697  0   150   150 12.6K 2.9%
  10   355 smask     386   386  gray    1   8  jpeg   no       697  0   150   150 4659B 3.1%
  11   356 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  11   357 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  11   358 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  11   359 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  11   360 image      53    53  icc     3   8  jpeg   no       446  0   150   150 1004B  12%
  11   361 smask      72    72  gray    1   8  image  no       446  0   203   203  602B  12%
  11   362 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  11   363 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  11   364 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  11   365 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  11   366 image    1670  1173  icc     3   8  jpeg   no       736  0   150   150 23.1K 0.4%
  11   367 smask    1670  1173  gray    1   8  jpeg   no       736  0   150   150 21.3K 1.1%
  11   368 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  11   369 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  11   370 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  11   371 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  11   372 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  11   373 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  11   374 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  11   375 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  11   376 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  11   377 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  11   378 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  11   379 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  11   380 image     136    97  icc     3   8  image  no       788  0   150   150  464B 1.2%
  11   381 smask     136    97  gray    1   8  image  no       788  0   150   150  128B 1.0%
  11   382 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  11   383 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  11   384 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  11   385 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  11   386 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  11   387 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  11   388 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  11   389 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  11   390 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  11   391 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  11   392 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  11   393 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  11   394 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  11   395 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  11   396 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  11   397 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  11   398 image     362   362  icc     3   8  jpeg   no       811  0   150   150 12.8K 3.3%
  11   399 smask     362   362  gray    1   8  jpeg   no       811  0   150   150 4984B 3.8%
  11   400 image     362   362  icc     3   8  jpeg   no       811  0   150   150 12.8K 3.3%
  11   401 smask     362   362  gray    1   8  jpeg   no       811  0   150   150 4984B 3.8%
  11   402 image     362   362  icc     3   8  jpeg   no       811  0   150   150 12.8K 3.3%
  11   403 smask     362   362  gray    1   8  jpeg   no       811  0   150   150 4984B 3.8%
  11   404 image     362   362  icc     3   8  jpeg   no       811  0   150   150 12.8K 3.3%
  11   405 smask     362   362  gray    1   8  jpeg   no       811  0   150   150 4984B 3.8%
  11   406 image     268   301  icc     3   8  jpeg   no       745  0   150   150 9.88K 4.2%
  11   407 image     411   411  icc     3   8  jpeg   no       703  0   150   150 12.4K 2.5%
  11   408 smask     411   411  gray    1   8  jpeg   no       703  0   150   150 5197B 3.1%
  11   409 image     370   334  icc     3   8  jpeg   no       706  0   150   150 13.0K 3.6%
  12   410 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  12   411 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  12   412 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  12   413 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  12   414 image      53    53  icc     3   8  jpeg   no       446  0   150   150 1004B  12%
  12   415 smask      72    72  gray    1   8  image  no       446  0   203   203  602B  12%
  12   416 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  12   417 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  12   418 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  12   419 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  12   420 image    1670  1173  icc     3   8  jpeg   no       736  0   150   150 23.1K 0.4%
  12   421 smask    1670  1173  gray    1   8  jpeg   no       736  0   150   150 21.3K 1.1%
  12   422 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   423 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   424 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   425 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   426 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   427 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   428 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   429 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   430 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  12   431 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  12   432 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  12   433 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  12   434 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  12   435 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  12   436 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  12   437 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  12   438 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  12   439 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  12   440 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  12   441 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  12   442 image     136    97  icc     3   8  image  no       788  0   150   150  464B 1.2%
  12   443 smask     136    97  gray    1   8  image  no       788  0   150   150  128B 1.0%
  12   444 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   445 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   446 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   447 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   448 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   449 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   450 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   451 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   452 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   453 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   454 image     256   256  icc     3   8  jpeg   no       691  0   113   113 4733B 2.4%
  12   455 smask     256   256  gray    1   8  jpeg   no       691  0   113   113 1841B 2.8%
  12   456 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  12   457 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  12   458 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  12   459 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  12   460 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  12   461 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  12   462 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  12   463 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  12   464 image     134    17  icc     3   8  image  no       539  0   150   148 1085B  16%
  12   465 smask     134    17  gray    1   8  image  no       539  0   150   148  510B  22%
  12   466 image     137    97  icc     3   8  image  no       743  0   149   150  443B 1.1%
  12   467 smask     137    97  gray    1   8  image  no       743  0   149   150  104B 0.8%
  12   468 image     887   887  icc     3   8  jpeg   no       571  0   207   207 10.5K 0.5%
  12   469 smask     887   887  gray    1   8  jpeg   no       571  0   207   207 8656B 1.1%
  12   470 image     243   305  icc     3   8  jpeg   no       748  0   160   160 9378B 4.2%
  13   471 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  13   472 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  13   473 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  13   474 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  13   475 image      53    53  icc     3   8  jpeg   no       446  0   150   150 1004B  12%
  13   476 smask      72    72  gray    1   8  image  no       446  0   203   203  602B  12%
  13   477 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  13   478 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  13   479 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  13   480 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  13   481 image    1670  1173  icc     3   8  jpeg   no       596  0   150   150 23.1K 0.4%
